-0.021348,-0.021343,-0.021328,-0.021303,-0.021264,-0.021210,-0.021134,-0.021032,-0.020893,-0.020708,-0.020460,-0.020129,-0.019690,-0.019108,-0.018345,-0.017354,-0.016086,-0.014493,-0.012546,-0.010240,-0.007618,-0.004776,-0.001859,0.000966,0.003537,0.005738,0.007512,0.008860,0.009824,0.010465,0.010851,0.011044,0.011096,0.011048,0.010932,0.010771,0.010582,0.010378,0.010165,0.009952,0.009743,0.009540,0.009347,0.009168,0.009004,0.008860,0.008742,0.008655,0.008609,0.008617,0.008692,0.008854,0.009124,0.009526,0.010080,0.010799,0.011682,0.012707,0.013829,0.014990,0.016124,0.017173,0.018097,0.018878,0.019514,0.020018,0.020409,0.020706,0.020929,0.021094,0.021216,0.021306,0.021371,0.021419,0.021454,0.021479,0.021497,0.021510,0.021520,0.021527,0.021532,0.021535,0.021538,0.021540,0.021541,0.021542,0.021543,0.021543,0.021543,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544
-0.021125,-0.021115,-0.021085,-0.021032,-0.020952,-0.020839,-0.020683,-0.020473,-0.020191,-0.019816,-0.019319,-0.018666,-0.017812,-0.016709,-0.015305,-0.013551,-0.011417,-0.008903,-0.006060,-0.002994,0.000135,0.003142,0.005856,0.008153,0.009978,0.011335,0.012276,0.012872,0.013197,0.013319,0.013296,0.013172,0.012981,0.012746,0.012485,0.012212,0.011933,0.011656,0.011384,0.011119,0.010863,0.010618,0.010385,0.010164,0.009956,0.009764,0.009590,0.009436,0.009307,0.009209,0.009150,0.009142,0.009198,0.009338,0.009580,0.009948,0.010463,0.011136,0.011969,0.012942,0.014014,0.015130,0.016225,0.017243,0.018144,0.018909,0.019534,0.020031,0.020416,0.020710,0.020931,0.021096,0.021217,0.021306,0.021372,0.021419,0.021454,0.021479,0.021497,0.021510,0.021520,0.021526,0.021531,0.021535,0.021538,0.021540,0.021541,0.021542,0.021543,0.021543,0.021543,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544
-0.020658,-0.020638,-0.020576,-0.020467,-0.020303,-0.020072,-0.019756,-0.019331,-0.018768,-0.018029,-0.017067,-0.015831,-0.014264,-0.012320,-0.009966,-0.007209,-0.004109,-0.000788,0.002577,0.005785,0.008648,0.011038,0.012900,0.014249,0.015144,0.015669,0.015908,0.015936,0.015816,0.015594,0.015307,0.014981,0.014634,0.014278,0.013921,0.013570,0.013228,0.012898,0.012579,0.012273,0.011980,0.011701,0.011434,0.011181,0.010941,0.010714,0.010501,0.010304,0.010123,0.009963,0.009827,0.009720,0.009650,0.009629,0.009668,0.009786,0.010003,0.010339,0.010814,0.011444,0.012228,0.013151,0.014176,0.015248,0.016307,0.017297,0.018179,0.018929,0.019545,0.020036,0.020419,0.020711,0.020931,0.021095,0.021216,0.021306,0.021371,0.021419,0.021453,0.021478,0.021497,0.021510,0.021519,0.021526,0.021531,0.021535,0.021538,0.021539,0.021541,0.021542,0.021543,0.021543,0.021543,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544
-0.019689,-0.019648,-0.019521,-0.019300,-0.018969,-0.018505,-0.017876,-0.017044,-0.015959,-0.014567,-0.012811,-0.010641,-0.008030,-0.004991,-0.001597,0.002013,0.005640,0.009060,0.012073,0.014543,0.016420,0.017728,0.018544,0.018962,0.019079,0.018978,0.018728,0.018379,0.017971,0.017529,0.017073,0.016615,0.016163,0.015723,0.015298,0.014889,0.014497,0.014122,0.013765,0.013424,0.013099,0.012788,0.012493,0.012211,0.011943,0.011688,0.011446,0.011217,0.011002,0.010802,0.010618,0.010453,0.010311,0.010196,0.010117,0.010083,0.010107,0.010205,0.010396,0.010701,0.011139,0.011725,0.012462,0.013337,0.014315,0.015346,0.016371,0.017336,0.018199,0.018938,0.019548,0.020036,0.020416,0.020708,0.020928,0.021092,0.021214,0.021304,0.021369,0.021417,0.021452,0.021478,0.021496,0.021509,0.021519,0.021526,0.021531,0.021535,0.021537,0.021539,0.021541,0.021542,0.021542,0.021543,0.021543,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544
-0.017696,-0.017614,-0.017362,-0.016923,-0.016271,-0.015369,-0.014168,-0.012613,-0.010648,-0.008226,-0.005324,-0.001966,0.001759,0.005686,0.009592,0.013227,0.016373,0.018892,0.020739,0.021957,0.022637,0.022894,0.022836,0.022557,0.022132,0.021616,0.021049,0.020459,0.019865,0.019279,0.018708,0.018158,0.017631,0.017127,0.016647,0.016190,0.015756,0.015343,0.014950,0.014577,0.014221,0.013883,0.013560,0.013252,0.012958,0.012678,0.012411,0.012157,0.011915,0.011686,0.011470,0.011267,0.011081,0.010912,0.010764,0.010643,0.010555,0.010510,0.010519,0.010597,0.010763,0.011037,0.011438,0.011982,0.012672,0.013499,0.014431,0.015422,0.016415,0.017357,0.018205,0.018935,0.019540,0.020027,0.020407,0.020700,0.020921,0.021087,0.021210,0.021300,0.021367,0.021415,0.021451,0.021477,0.021495,0.021509,0.021519,0.021526,0.021531,0.021535,0.021537,0.021539,0.021541,0.021542,0.021542,0.021543,0.021543,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544
-0.013665,-0.013506,-0.013020,-0.012185,-0.010962,-0.009304,-0.007162,-0.004498,-0.001301,0.002388,0.006455,0.010705,0.014880,0.018701,0.021932,0.024430,0.026167,0.027204,0.027660,0.027669,0.027357,0.026828,0.026164,0.025423,0.024647,0.023864,0.023092,0.022343,0.021623,0.020935,0.020280,0.019660,0.019072,0.018515,0.017988,0.017489,0.017016,0.016567,0.016141,0.015736,0.015351,0.014985,0.014636,0.014303,0.013985,0.013681,0.013391,0.013114,0.012849,0.012596,0.012355,0.012126,0.011909,0.011706,0.011517,0.011345,0.011193,0.011066,0.010970,0.010913,0.010907,0.010966,0.011108,0.011351,0.011715,0.012216,0.012859,0.013638,0.014524,0.015476,0.016438,0.017358,0.018194,0.018918,0.019521,0.020008,0.020391,0.020686,0.020910,0.021078,0.021203,0.021295,0.021363,0.021412,0.021449,0.021475,0.021494,0.021508,0.021518,0.021525,0.021531,0.021534,0.021537,0.021539,0.021541,0.021542,0.021542,0.021543,0.021543,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544
-0.005720,-0.005431,-0.004558,-0.003079,-0.000970,0.001783,0.005163,0.009097,0.013434,0.017934,0.022292,0.026194,0.029380,0.031713,0.033182,0.033883,0.033966,0.033590,0.032901,0.032013,0.031014,0.029966,0.028909,0.027870,0.026866,0.025905,0.024993,0.024130,0.023316,0.022549,0.021827,0.021147,0.020507,0.019902,0.019332,0.018793,0.018283,0.017800,0.017341,0.016906,0.016492,0.016098,0.015723,0.015365,0.015023,0.014697,0.014384,0.014085,0.013799,0.013525,0.013263,0.013012,0.012772,0.012543,0.012326,0.012122,0.011932,0.011757,0.011601,0.011468,0.011364,0.011296,0.011276,0.011316,0.011433,0.011645,0.011971,0.012428,0.013024,0.013753,0.014593,0.015505,0.016437,0.017337,0.018162,0.018882,0.019487,0.019978,0.020366,0.020666,0.020894,0.021066,0.021194,0.021288,0.021357,0.021408,0.021446,0.021473,0.021492,0.021507,0.021517,0.021525,0.021530,0.021534,0.021537,0.021539,0.021540,0.021542,0.021542,0.021543,0.021543,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544
0.009248,0.009713,0.011100,0.013382,0.016490,0.020294,0.024577,0.029032,0.033287,0.036974,0.039811,0.041667,0.042567,0.042648,0.042100,0.041112,0.039848,0.038433,0.036955,0.035476,0.034033,0.032648,0.031335,0.030096,0.028934,0.027846,0.026829,0.025877,0.024987,0.024153,0.023371,0.022638,0.021948,0.021299,0.020687,0.020110,0.019563,0.019046,0.018556,0.018090,0.017647,0.017226,0.016825,0.016442,0.016076,0.015726,0.015392,0.015072,0.014765,0.014470,0.014188,0.013917,0.013658,0.013409,0.013170,0.012943,0.012726,0.012521,0.012329,0.012152,0.011992,0.011853,0.011741,0.011663,0.011628,0.011649,0.011741,0.011921,0.012209,0.012621,0.013167,0.013845,0.014637,0.015507,0.016409,0.017290,0.018106,0.018826,0.019435,0.019933,0.020329,0.020636,0.020871,0.021048,0.021180,0.021278,0.021350,0.021403,0.021441,0.021470,0.021490,0.021505,0.021516,0.021524,0.021529,0.021534,0.021537,0.021539,0.021540,0.021541,0.021542,0.021543,0.021543,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544
0.035317,0.035905,0.037616,0.040279,0.043605,0.047194,0.050583,0.053332,0.055132,0.055865,0.055605,0.054542,0.052911,0.050928,0.048768,0.046557,0.044377,0.042281,0.040296,0.038435,0.036701,0.035090,0.033598,0.032215,0.030934,0.029745,0.028641,0.027613,0.026655,0.025761,0.024924,0.024140,0.023403,0.022711,0.022058,0.021442,0.020860,0.020309,0.019786,0.019290,0.018818,0.018369,0.017941,0.017533,0.017144,0.016771,0.016414,0.016073,0.015746,0.015431,0.015130,0.014840,0.014562,0.014295,0.014038,0.013791,0.013554,0.013327,0.013111,0.012906,0.012713,0.012533,0.012369,0.012225,0.012105,0.012016,0.011967,0.011969,0.012035,0.012184,0.012432,0.012798,0.013292,0.013916,0.014657,0.015484,0.016353,0.017215,0.018024,0.018746,0.019363,0.019871,0.020278,0.020595,0.020839,0.021024,0.021162,0.021264,0.021340,0.021395,0.021436,0.021465,0.021487,0.021503,0.021514,0.021522,0.021529,0.021533,0.021536,0.021538,0.021540,0.021541,0.021542,0.021543,0.021543,0.021543,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544
0.074961,0.075327,0.076301,0.077541,0.078578,0.078954,0.078368,0.076755,0.074260,0.071136,0.067656,0.064047,0.060475,0.057047,0.053823,0.050828,0.048070,0.045541,0.043226,0.041110,0.039174,0.037401,0.035773,0.034276,0.032896,0.031621,0.030440,0.029344,0.028323,0.027371,0.026482,0.025648,0.024866,0.024131,0.023438,0.022784,0.022166,0.021581,0.021026,0.020499,0.019999,0.019522,0.019068,0.018635,0.018221,0.017825,0.017447,0.017084,0.016736,0.016402,0.016082,0.015774,0.015477,0.015193,0.014918,0.014654,0.014400,0.014156,0.013921,0.013695,0.013479,0.013274,0.013080,0.012898,0.012731,0.012582,0.012455,0.012356,0.012293,0.012276,0.012319,0.012436,0.012646,0.012966,0.013408,0.013977,0.014665,0.015447,0.016282,0.017124,0.017924,0.018649,0.019275,0.019796,0.020216,0.020546,0.020801,0.020994,0.021139,0.021247,0.021327,0.021386,0.021429,0.021460,0.021483,0.021500,0.021512,0.021521,0.021527,0.021532,0.021535,0.021538,0.021540,0.021541,0.021542,0.021543,0.021543,0.021543,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544
0.122068,0.121473,0.119641,0.116504,0.112105,0.106665,0.100544,0.094131,0.087755,0.081648,0.075946,0.070713,0.065961,0.061673,0.057816,0.054350,0.051233,0.048425,0.045889,0.043592,0.041507,0.039606,0.037869,0.036276,0.034810,0.033458,0.032207,0.031047,0.029968,0.028961,0.028021,0.027140,0.026313,0.025536,0.024804,0.024113,0.023460,0.022841,0.022255,0.021698,0.021169,0.020665,0.020185,0.019727,0.019290,0.018871,0.018471,0.018087,0.017719,0.017366,0.017027,0.016701,0.016387,0.016085,0.015795,0.015514,0.015244,0.014984,0.014733,0.014491,0.014259,0.014035,0.013820,0.013615,0.013421,0.013238,0.013069,0.012916,0.012783,0.012676,0.012601,0.012569,0.012591,0.012681,0.012857,0.013136,0.013531,0.014050,0.014689,0.015426,0.016226,0.017045,0.017835,0.018559,0.019192,0.019724,0.020156,0.020498,0.020763,0.020965,0.021117,0.021231,0.021315,0.021377,0.021422,0.021455,0.021480,0.021497,0.021510,0.021520,0.021526,0.021531,0.021535,0.021538,0.021539,0.021541,0.021542,0.021542,0.021543,0.021543,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544
0.154282,0.152545,0.147626,0.140285,0.131468,0.122040,0.112649,0.103715,0.095460,0.087975,0.081264,0.075287,0.069977,0.065264,0.061075,0.057343,0.054010,0.051021,0.048332,0.045903,0.043702,0.041698,0.039869,0.038192,0.036651,0.035229,0.033914,0.032694,0.031560,0.030502,0.029514,0.028588,0.027719,0.026901,0.026131,0.025405,0.024718,0.024067,0.023450,0.022865,0.022308,0.021778,0.021273,0.020790,0.020330,0.019889,0.019468,0.019064,0.018676,0.018305,0.017947,0.017604,0.017274,0.016956,0.016649,0.016354,0.016069,0.015794,0.015529,0.015273,0.015025,0.014787,0.014557,0.014335,0.014122,0.013918,0.013725,0.013542,0.013371,0.013216,0.013080,0.012967,0.012884,0.012841,0.012847,0.012918,0.013068,0.013315,0.013673,0.014152,0.014748,0.015446,0.016214,0.017009,0.017786,0.018504,0.019139,0.019676,0.020115,0.020464,0.020736,0.020944,0.021101,0.021218,0.021305,0.021370,0.021417,0.021452,0.021477,0.021495,0.021509,0.021518,0.021526,0.021531,0.021534,0.021537,0.021539,0.021541,0.021542,0.021542,0.021543,0.021543,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544
0.147980,0.146740,0.143131,0.137495,0.130363,0.122348,0.114015,0.105802,0.097997,0.090760,0.084158,0.078197,0.072845,0.068054,0.063769,0.059932,0.056492,0.053398,0.050608,0.048083,0.045791,0.043704,0.041795,0.040045,0.038436,0.036950,0.035576,0.034300,0.033113,0.032006,0.030972,0.030003,0.029093,0.028237,0.027430,0.026669,0.025949,0.025268,0.024621,0.024008,0.023424,0.022868,0.022338,0.021833,0.021350,0.020888,0.020446,0.020022,0.019615,0.019225,0.018851,0.018490,0.018144,0.017810,0.017488,0.017178,0.016879,0.016590,0.016311,0.016042,0.015781,0.015530,0.015286,0.015051,0.014824,0.014605,0.014395,0.014193,0.014000,0.013818,0.013647,0.013491,0.013352,0.013235,0.013147,0.013095,0.013089,0.013144,0.013274,0.013496,0.013824,0.014268,0.014829,0.015492,0.016230,0.017001,0.017762,0.018473,0.019105,0.019643,0.020086,0.020440,0.020717,0.020929,0.021089,0.021209,0.021299,0.021365,0.021413,0.021449,0.021475,0.021494,0.021508,0.021518,0.021525,0.021530,0.021534,0.021537,0.021539,0.021540,0.021542,0.021542,0.021543,0.021543,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544
0.113103,0.113096,0.112944,0.112315,0.110835,0.108267,0.104613,0.100087,0.095007,0.089689,0.084385,0.079272,0.074453,0.069980,0.065868,0.062111,0.058689,0.055577,0.052745,0.050165,0.047811,0.045659,0.043686,0.041872,0.040201,0.038657,0.037226,0.035898,0.034661,0.033507,0.032427,0.031416,0.030466,0.029572,0.028729,0.027934,0.027182,0.026469,0.025794,0.025152,0.024541,0.023960,0.023406,0.022877,0.022372,0.021889,0.021426,0.020982,0.020557,0.020149,0.019757,0.019379,0.019016,0.018667,0.018330,0.018005,0.017692,0.017389,0.017097,0.016815,0.016542,0.016277,0.016022,0.015774,0.015535,0.015303,0.015079,0.014863,0.014655,0.014455,0.014263,0.014081,0.013911,0.013754,0.013613,0.013493,0.013398,0.013338,0.013322,0.013361,0.013472,0.013668,0.013967,0.014377,0.014903,0.015531,0.016239,0.016986,0.017732,0.018434,0.019064,0.019605,0.020053,0.020412,0.020694,0.020911,0.021075,0.021199,0.021291,0.021359,0.021409,0.021445,0.021472,0.021492,0.021506,0.021517,0.021524,0.021530,0.021534,0.021537,0.021539,0.021540,0.021541,0.021542,0.021543,0.021543,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544
0.076592,0.077082,0.078469,0.080505,0.082792,0.084839,0.086168,0.086447,0.085570,0.083647,0.080923,0.077676,0.074159,0.070565,0.067029,0.063635,0.060430,0.057436,0.054658,0.052089,0.049720,0.047535,0.045519,0.043658,0.041936,0.040341,0.038860,0.037483,0.036199,0.035000,0.033877,0.032825,0.031836,0.030905,0.030027,0.029198,0.028414,0.027671,0.026967,0.026297,0.025660,0.025054,0.024476,0.023924,0.023396,0.022892,0.022408,0.021945,0.021501,0.021075,0.020665,0.020271,0.019892,0.019527,0.019175,0.018835,0.018508,0.018192,0.017886,0.017591,0.017305,0.017029,0.016761,0.016502,0.016251,0.016008,0.015772,0.015544,0.015323,0.015110,0.014904,0.014705,0.014515,0.014334,0.014164,0.014006,0.013863,0.013740,0.013640,0.013572,0.013545,0.013570,0.013661,0.013834,0.014103,0.014481,0.014971,0.015565,0.016241,0.016964,0.017694,0.018388,0.019017,0.019560,0.020013,0.020379,0.020667,0.020890,0.021059,0.021186,0.021281,0.021352,0.021403,0.021442,0.021469,0.021490,0.021505,0.021516,0.021523,0.021529,0.021533,0.021536,0.021539,0.021540,0.021541,0.021542,0.021543,0.021543,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544
0.050958,0.051411,0.052753,0.054924,0.057797,0.061155,0.064673,0.067950,0.070575,0.072236,0.072798,0.072314,0.070966,0.068990,0.066612,0.064021,0.061356,0.058713,0.056153,0.053713,0.051409,0.049249,0.047232,0.045351,0.043600,0.041969,0.040449,0.039030,0.037705,0.036465,0.035303,0.034212,0.033186,0.032220,0.031308,0.030447,0.029632,0.028860,0.028127,0.027430,0.026768,0.026136,0.025535,0.024960,0.024411,0.023885,0.023382,0.022900,0.022437,0.021993,0.021566,0.021155,0.020760,0.020379,0.020013,0.019659,0.019317,0.018988,0.018669,0.018361,0.018063,0.017775,0.017496,0.017225,0.016963,0.016709,0.016463,0.016224,0.015992,0.015767,0.015550,0.015339,0.015135,0.014939,0.014750,0.014570,0.014401,0.014242,0.014098,0.013972,0.013868,0.013794,0.013758,0.013770,0.013845,0.013996,0.014240,0.014588,0.015045,0.015607,0.016253,0.016953,0.017665,0.018350,0.018976,0.019521,0.019978,0.020349,0.020643,0.020870,0.021044,0.021175,0.021273,0.021345,0.021399,0.021438,0.021467,0.021488,0.021503,0.021514,0.021523,0.021529,0.021533,0.021536,0.021538,0.021540,0.021541,0.021542,0.021543,0.021543,0.021543,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544
0.036026,0.036316,0.037194,0.038672,0.040762,0.043451,0.046672,0.050280,0.054030,0.057595,0.060624,0.062830,0.064063,0.064332,0.063770,0.062565,0.060915,0.058990,0.056923,0.054810,0.052716,0.050684,0.048738,0.046890,0.045146,0.043505,0.041963,0.040518,0.039161,0.037888,0.036691,0.035566,0.034507,0.033508,0.032564,0.031672,0.030828,0.030027,0.029267,0.028544,0.027857,0.027202,0.026577,0.025980,0.025410,0.024864,0.024341,0.023840,0.023359,0.022897,0.022454,0.022027,0.021616,0.021220,0.020839,0.020471,0.020116,0.019773,0.019442,0.019121,0.018812,0.018512,0.018221,0.017940,0.017667,0.017402,0.017145,0.016896,0.016655,0.016420,0.016192,0.015971,0.015757,0.015549,0.015348,0.015153,0.014967,0.014788,0.014619,0.014461,0.014316,0.014188,0.014082,0.014003,0.013959,0.013961,0.014022,0.014156,0.014378,0.014700,0.015129,0.015662,0.016281,0.016957,0.017653,0.018327,0.018948,0.019493,0.019952,0.020327,0.020624,0.020855,0.021032,0.021166,0.021266,0.021340,0.021395,0.021435,0.021465,0.021486,0.021502,0.021514,0.021522,0.021528,0.021533,0.021536,0.021538,0.021540,0.021541,0.021542,0.021543,0.021543,0.021543,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544
0.028140,0.028300,0.028791,0.029634,0.030866,0.032529,0.034664,0.037285,0.040364,0.043798,0.047391,0.050870,0.053927,0.056295,0.057821,0.058485,0.058380,0.057658,0.056487,0.055018,0.053374,0.051646,0.049898,0.048175,0.046503,0.044899,0.043370,0.041921,0.040550,0.039255,0.038034,0.036881,0.035793,0.034765,0.033793,0.032873,0.032000,0.031173,0.030387,0.029640,0.028928,0.028250,0.027603,0.026985,0.026394,0.025828,0.025286,0.024767,0.024268,0.023790,0.023329,0.022887,0.022461,0.022050,0.021654,0.021273,0.020904,0.020549,0.020205,0.019872,0.019550,0.019239,0.018937,0.018645,0.018362,0.018087,0.017820,0.017561,0.017310,0.017066,0.016829,0.016598,0.016375,0.016157,0.015946,0.015741,0.015543,0.015351,0.015166,0.014990,0.014822,0.014664,0.014519,0.014390,0.014281,0.014198,0.014149,0.014143,0.014193,0.014312,0.014516,0.014816,0.015220,0.015727,0.016322,0.016977,0.017655,0.018319,0.018933,0.019475,0.019934,0.020311,0.020610,0.020844,0.021023,0.021159,0.021260,0.021336,0.021392,0.021433,0.021463,0.021485,0.021501,0.021513,0.021521,0.021528,0.021532,0.021536,0.021538,0.021540,0.021541,0.021542,0.021543,0.021543,0.021543,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544
0.024204,0.024287,0.024542,0.024984,0.025640,0.026550,0.027759,0.029320,0.031281,0.033671,0.036478,0.039625,0.042953,0.046224,0.049165,0.051530,0.053167,0.054038,0.054206,0.053797,0.052953,0.051807,0.050471,0.049030,0.047546,0.046062,0.044606,0.043196,0.041841,0.040548,0.039317,0.038148,0.037039,0.035988,0.034992,0.034047,0.033150,0.032298,0.031488,0.030717,0.029982,0.029282,0.028614,0.027975,0.027364,0.026779,0.026219,0.025682,0.025166,0.024671,0.024194,0.023736,0.023295,0.022870,0.022460,0.022065,0.021684,0.021315,0.020959,0.020614,0.020281,0.019958,0.019646,0.019343,0.019049,0.018765,0.018488,0.018220,0.017959,0.017706,0.017460,0.017221,0.016988,0.016762,0.016542,0.016328,0.016121,0.015919,0.015723,0.015534,0.015351,0.015176,0.015010,0.014853,0.014709,0.014579,0.014469,0.014383,0.014329,0.014317,0.014357,0.014464,0.014652,0.014933,0.015316,0.015800,0.016372,0.017007,0.017669,0.018321,0.018927,0.019465,0.019924,0.020300,0.020601,0.020836,0.021017,0.021154,0.021256,0.021333,0.021389,0.021431,0.021462,0.021484,0.021500,0.021512,0.021521,0.021527,0.021532,0.021535,0.021538,0.021540,0.021541,0.021542,0.021543,0.021543,0.021543,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544,0.021544
