nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000001,1.000002,1.000004,1.000007,1.000015,1.000030,1.000060,1.000121,1.000240,1.000472,1.000919,1.001763,1.003315,1.006083,1.010816,1.018489,1.030143,1.046490,1.067381,1.091390,1.115940,1.138093,1.155604,1.167570,1.174353,1.177038,1.176870,1.174915,1.171945,1.168465,1.164780,1.161064,1.157408,1.153859,1.150437,1.147149,1.143994,1.140967,1.138063,1.135275,1.132597,1.130024,1.127548,1.125165,1.122870,1.120658,1.118524,1.116465,1.114476,1.112554,1.110696,1.108898,1.107158,1.105473,1.103840,1.102256,1.100721,1.099231,1.097785,1.096380,1.095015,1.093688,1.092398,1.091143,1.089922,1.088733,1.087575,1.086447,1.085348,1.084277,1.083232,1.082212,1.081218,1.080247,1.079299,1.078373,1.077469,1.076585,1.075722,1.074877,1.074052,1.073244,1.072454,1.071680,1.070923,1.070182,1.069456,1.068745,1.068049,1.067366,1.066697,1.066041,1.065398,1.064768,1.064149,1.063542,1.062947,1.062362,1.061789,1.061226,1.060673,1.060130,1.059596,1.059072,1.058557,1.058051,1.057554,1.057065,1.056584,1.056112,1.055647,1.055190,1.054740,1.054298,1.053863,1.053434,1.053013,1.052598,1.052189
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000001,1.000001,1.000002,1.000004,1.000009,1.000018,1.000036,1.000072,1.000143,1.000281,1.000546,1.001046,1.001967,1.003614,1.006445,1.011077,1.018216,1.028472,1.042090,1.058728,1.077459,1.097007,1.116065,1.133457,1.148194,1.159569,1.167306,1.171616,1.173086,1.172456,1.170431,1.167569,1.164266,1.160775,1.157248,1.153772,1.150390,1.147124,1.143980,1.140959,1.138059,1.135273,1.132596,1.130023,1.127548,1.125165,1.122870,1.120658,1.118524,1.116465,1.114476,1.112554,1.110696,1.108898,1.107158,1.105473,1.103840,1.102256,1.100721,1.099231,1.097785,1.096380,1.095015,1.093688,1.092398,1.091143,1.089922,1.088733,1.087575,1.086447,1.085348,1.084277,1.083232,1.082212,1.081218,1.080247,1.079299,1.078373,1.077469,1.076585,1.075722,1.074877,1.074052,1.073244,1.072454,1.071680,1.070923,1.070182,1.069456,1.068745,1.068049,1.067366,1.066697,1.066041,1.065398,1.064768,1.064149,1.063542,1.062947,1.062362,1.061789,1.061226,1.060673,1.060130,1.059596,1.059072,1.058557,1.058051,1.057554,1.057065,1.056584,1.056112,1.055647,1.055190,1.054740,1.054298,1.053863,1.053434,1.053013,1.052598,1.052189
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000001,1.000001,1.000002,1.000005,1.000010,1.000019,1.000039,1.000077,1.000151,1.000296,1.000572,1.001091,1.002041,1.003730,1.006611,1.011278,1.018370,1.028348,1.041174,1.056076,1.071619,1.086196,1.098699,1.108930,1.117515,1.125417,1.133373,1.141512,1.149339,1.156053,1.160966,1.163787,1.164636,1.163899,1.162037,1.159464,1.156497,1.153349,1.150155,1.146995,1.143910,1.140921,1.138038,1.135262,1.132590,1.130020,1.127546,1.125164,1.122870,1.120658,1.118524,1.116465,1.114476,1.112554,1.110696,1.108898,1.107158,1.105472,1.103839,1.102256,1.100721,1.099231,1.097785,1.096380,1.095015,1.093688,1.092398,1.091143,1.089922,1.088733,1.087575,1.086447,1.085348,1.084277,1.083232,1.082212,1.081218,1.080247,1.079299,1.078373,1.077469,1.076585,1.075722,1.074877,1.074052,1.073244,1.072454,1.071680,1.070923,1.070182,1.069456,1.068745,1.068049,1.067366,1.066697,1.066041,1.065398,1.064768,1.064149,1.063542,1.062947,1.062362,1.061789,1.061226,1.060673,1.060130,1.059596,1.059072,1.058557,1.058051,1.057554,1.057065,1.056584,1.056112,1.055647,1.055190,1.054740,1.054298,1.053863,1.053434,1.053013,1.052598,1.052189
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000001,1.000001,1.000003,1.000005,1.000011,1.000021,1.000042,1.000083,1.000164,1.000320,1.000616,1.001172,1.002190,1.003994,1.007069,1.012047,1.019614,1.030266,1.043961,1.059835,1.076239,1.091225,1.103256,1.111692,1.116794,1.119401,1.120586,1.121426,1.122872,1.125618,1.129936,1.135560,1.141736,1.147492,1.151999,1.154811,1.155900,1.155529,1.154075,1.151906,1.149317,1.146517,1.143642,1.140773,1.137956,1.135217,1.132566,1.130007,1.127539,1.125160,1.122867,1.120656,1.118523,1.116464,1.114476,1.112554,1.110696,1.108898,1.107158,1.105472,1.103839,1.102256,1.100721,1.099231,1.097785,1.096380,1.095015,1.093688,1.092398,1.091143,1.089922,1.088733,1.087575,1.086447,1.085348,1.084276,1.083232,1.082212,1.081218,1.080247,1.079299,1.078373,1.077469,1.076585,1.075722,1.074877,1.074051,1.073244,1.072453,1.071680,1.070923,1.070182,1.069456,1.068745,1.068049,1.067366,1.066697,1.066041,1.065398,1.064768,1.064149,1.063542,1.062947,1.062362,1.061789,1.061226,1.060673,1.060130,1.059596,1.059072,1.058557,1.058051,1.057554,1.057065,1.056584,1.056112,1.055647,1.055190,1.054740,1.054298,1.053863,1.053434,1.053013,1.052598,1.052189
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000001,1.000001,1.000003,1.000006,1.000012,1.000023,1.000046,1.000091,1.000178,1.000345,1.000664,1.001260,1.002349,1.004276,1.007558,1.012870,1.020948,1.032336,1.047011,1.064061,1.081704,1.097807,1.110670,1.119563,1.124703,1.126856,1.126907,1.125632,1.123642,1.121434,1.119466,1.118211,1.118154,1.119688,1.122957,1.127695,1.133224,1.138641,1.143119,1.146152,1.147616,1.147685,1.146673,1.144916,1.142697,1.140227,1.137646,1.135043,1.132469,1.129953,1.127510,1.125144,1.122859,1.120652,1.118521,1.116463,1.114475,1.112553,1.110695,1.108898,1.107157,1.105472,1.103839,1.102256,1.100721,1.099231,1.097784,1.096380,1.095015,1.093688,1.092398,1.091143,1.089922,1.088733,1.087575,1.086447,1.085348,1.084276,1.083231,1.082212,1.081217,1.080247,1.079299,1.078373,1.077469,1.076585,1.075721,1.074877,1.074051,1.073244,1.072453,1.071680,1.070923,1.070182,1.069456,1.068745,1.068048,1.067366,1.066697,1.066041,1.065398,1.064768,1.064149,1.063542,1.062947,1.062362,1.061789,1.061226,1.060673,1.060129,1.059596,1.059072,1.058557,1.058051,1.057554,1.057065,1.056584,1.056112,1.055647,1.055190,1.054740,1.054298,1.053863,1.053434,1.053013,1.052598,1.052189
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000001,1.000002,1.000003,1.000007,1.000013,1.000026,1.000050,1.000099,1.000193,1.000374,1.000718,1.001359,1.002527,1.004591,1.008101,1.013780,1.022420,1.034616,1.050360,1.068681,1.087634,1.104867,1.118512,1.127801,1.133035,1.135107,1.135001,1.133526,1.131244,1.128514,1.125557,1.122521,1.119536,1.116757,1.114407,1.112791,1.112280,1.113224,1.115801,1.119859,1.124863,1.130021,1.134534,1.137844,1.139732,1.140278,1.139733,1.138398,1.136550,1.134400,1.132099,1.129743,1.127391,1.125078,1.122822,1.120631,1.118509,1.116457,1.114471,1.112551,1.110694,1.108897,1.107157,1.105472,1.103839,1.102256,1.100721,1.099231,1.097784,1.096380,1.095015,1.093688,1.092398,1.091143,1.089922,1.088733,1.087575,1.086447,1.085348,1.084276,1.083231,1.082212,1.081217,1.080247,1.079299,1.078373,1.077469,1.076585,1.075721,1.074877,1.074051,1.073244,1.072453,1.071680,1.070923,1.070182,1.069456,1.068745,1.068048,1.067366,1.066697,1.066041,1.065398,1.064767,1.064149,1.063542,1.062947,1.062362,1.061789,1.061225,1.060672,1.060129,1.059596,1.059072,1.058557,1.058051,1.057554,1.057065,1.056584,1.056112,1.055647,1.055190,1.054740,1.054298,1.053862,1.053434,1.053012,1.052597,1.052189
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000001,1.000002,1.000004,1.000007,1.000014,1.000028,1.000056,1.000109,1.000212,1.000409,1.000781,1.001474,1.002732,1.004953,1.008722,1.014818,1.024096,1.037211,1.054176,1.073942,1.094368,1.112828,1.127241,1.136797,1.141915,1.143658,1.143156,1.141305,1.138712,1.135748,1.132623,1.129453,1.126293,1.123169,1.120096,1.117095,1.114207,1.111519,1.109186,1.107450,1.106629,1.107058,1.108966,1.112327,1.116770,1.121634,1.126169,1.129767,1.132111,1.133174,1.133132,1.132248,1.130785,1.128960,1.126933,1.124815,1.122672,1.120547,1.118462,1.116430,1.114457,1.112543,1.110689,1.108894,1.107156,1.105471,1.103838,1.102256,1.100720,1.099230,1.097784,1.096379,1.095015,1.093688,1.092398,1.091143,1.089922,1.088733,1.087575,1.086447,1.085348,1.084276,1.083231,1.082212,1.081217,1.080246,1.079299,1.078373,1.077469,1.076585,1.075721,1.074877,1.074051,1.073243,1.072453,1.071680,1.070923,1.070182,1.069456,1.068745,1.068048,1.067366,1.066697,1.066041,1.065398,1.064767,1.064149,1.063542,1.062947,1.062362,1.061789,1.061225,1.060672,1.060129,1.059596,1.059072,1.058557,1.058051,1.057554,1.057065,1.056584,1.056112,1.055647,1.055190,1.054740,1.054298,1.053862,1.053434,1.053012,1.052597,1.052189
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000001,1.000001,1.000002,1.000004,1.000008,1.000016,1.000032,1.000062,1.000121,1.000234,1.000449,1.000856,1.001608,1.002972,1.005373,1.009442,1.016019,1.026035,1.040217,1.058605,1.080064,1.102205,1.122057,1.137273,1.147007,1.151835,1.153041,1.151925,1.149483,1.146362,1.142949,1.139455,1.135994,1.132619,1.129352,1.126195,1.123144,1.120185,1.117306,1.114496,1.111755,1.109101,1.106591,1.104337,1.102527,1.101429,1.101355,1.102573,1.105177,1.108967,1.113440,1.117923,1.121781,1.124594,1.126217,1.126732,1.126346,1.125303,1.123825,1.122084,1.120203,1.118264,1.116317,1.114393,1.112507,1.110669,1.108883,1.107149,1.105467,1.103836,1.102254,1.100720,1.099230,1.097784,1.096379,1.095014,1.093688,1.092398,1.091143,1.089922,1.088733,1.087575,1.086447,1.085348,1.084276,1.083231,1.082212,1.081217,1.080246,1.079298,1.078373,1.077468,1.076585,1.075721,1.074877,1.074051,1.073243,1.072453,1.071680,1.070923,1.070182,1.069456,1.068745,1.068048,1.067366,1.066697,1.066041,1.065398,1.064767,1.064149,1.063542,1.062946,1.062362,1.061788,1.061225,1.060672,1.060129,1.059596,1.059072,1.058557,1.058051,1.057554,1.057065,1.056584,1.056111,1.055647,1.055190,1.054740,1.054298,1.053862,1.053434,1.053012,1.052597,1.052189
1.000000,1.000000,1.000000,1.000000,1.000001,1.000001,1.000002,1.000005,1.000009,1.000018,1.000036,1.000070,1.000135,1.000261,1.000498,1.000945,1.001768,1.003256,1.005867,1.010287,1.017425,1.028305,1.043746,1.063824,1.087302,1.111480,1.132942,1.149008,1.158803,1.163136,1.163580,1.161645,1.158429,1.154620,1.150607,1.146595,1.142688,1.138932,1.135344,1.131925,1.128669,1.125564,1.122597,1.119753,1.117015,1.114366,1.111789,1.109270,1.106803,1.104393,1.102073,1.099919,1.098068,1.096731,1.096182,1.096705,1.098488,1.101501,1.105428,1.109718,1.113748,1.117009,1.119227,1.120363,1.120548,1.119989,1.118904,1.117477,1.115850,1.114120,1.112349,1.110579,1.108832,1.107120,1.105451,1.103827,1.102249,1.100717,1.099228,1.097783,1.096379,1.095014,1.093687,1.092397,1.091143,1.089921,1.088732,1.087575,1.086447,1.085347,1.084276,1.083231,1.082212,1.081217,1.080246,1.079298,1.078373,1.077468,1.076585,1.075721,1.074877,1.074051,1.073243,1.072453,1.071680,1.070923,1.070181,1.069456,1.068745,1.068048,1.067366,1.066697,1.066041,1.065398,1.064767,1.064149,1.063542,1.062946,1.062362,1.061788,1.061225,1.060672,1.060129,1.059596,1.059072,1.058557,1.058051,1.057553,1.057065,1.056584,1.056111,1.055647,1.055190,1.054740,1.054297,1.053862,1.053434,1.053012,1.052597,1.052189
1.000000,1.000000,1.000000,1.000001,1.000003,1.000005,1.000011,1.000021,1.000041,1.000079,1.000153,1.000293,1.000558,1.001052,1.001960,1.003595,1.006456,1.011288,1.019091,1.030999,1.047947,1.070068,1.096003,1.122649,1.146000,1.162941,1.172603,1.176147,1.175534,1.172527,1.168339,1.163682,1.158938,1.154294,1.149837,1.145599,1.141587,1.137795,1.134211,1.130823,1.127615,1.124573,1.121682,1.118927,1.116295,1.113770,1.111337,1.108982,1.106689,1.104443,1.102235,1.100061,1.097937,1.095905,1.094057,1.092543,1.091585,1.091447,1.092375,1.094485,1.097662,1.101535,1.105557,1.109176,1.111988,1.113811,1.114659,1.114680,1.114068,1.113016,1.111681,1.110182,1.108599,1.106985,1.105374,1.103783,1.102224,1.100702,1.099220,1.097778,1.096376,1.095012,1.093687,1.092397,1.091142,1.089921,1.088732,1.087574,1.086446,1.085347,1.084276,1.083231,1.082211,1.081217,1.080246,1.079298,1.078372,1.077468,1.076585,1.075721,1.074876,1.074051,1.073243,1.072453,1.071679,1.070922,1.070181,1.069455,1.068744,1.068048,1.067365,1.066696,1.066041,1.065398,1.064767,1.064148,1.063542,1.062946,1.062362,1.061788,1.061225,1.060672,1.060129,1.059596,1.059072,1.058557,1.058051,1.057553,1.057064,1.056584,1.056111,1.055647,1.055189,1.054740,1.054297,1.053862,1.053434,1.053012,1.052597,1.052189
1.000000,1.000000,1.000002,1.000005,1.000011,1.000023,1.000046,1.000090,1.000174,1.000332,1.000630,1.001182,1.002193,1.004004,1.007164,1.012491,1.021091,1.034241,1.053029,1.077676,1.106677,1.136384,1.161973,1.179754,1.188943,1.191246,1.189163,1.184760,1.179355,1.173666,1.168048,1.162656,1.157552,1.152747,1.148234,1.143997,1.140016,1.136271,1.132745,1.129418,1.126275,1.123300,1.120480,1.117800,1.115249,1.112814,1.110483,1.108244,1.106086,1.103995,1.101958,1.099962,1.097994,1.096049,1.094125,1.092243,1.090453,1.088848,1.087585,1.086881,1.086983,1.088104,1.090317,1.093469,1.097181,1.100941,1.104257,1.106792,1.108407,1.109139,1.109128,1.108554,1.107589,1.106372,1.105007,1.103567,1.102099,1.100630,1.099179,1.097754,1.096362,1.095005,1.093682,1.092394,1.091141,1.089920,1.088732,1.087574,1.086446,1.085347,1.084275,1.083231,1.082211,1.081217,1.080246,1.079298,1.078372,1.077468,1.076584,1.075721,1.074876,1.074051,1.073243,1.072453,1.071679,1.070922,1.070181,1.069455,1.068744,1.068048,1.067365,1.066696,1.066040,1.065397,1.064767,1.064148,1.063541,1.062946,1.062362,1.061788,1.061225,1.060672,1.060129,1.059595,1.059071,1.058556,1.058050,1.057553,1.057064,1.056584,1.056111,1.055646,1.055189,1.054740,1.054297,1.053862,1.053434,1.053012,1.052597,1.052188
1.000000,1.000002,1.000008,1.000022,1.000048,1.000099,1.000195,1.000375,1.000713,1.001337,1.002473,1.004499,1.008022,1.013950,1.023524,1.038205,1.059297,1.087159,1.120107,1.153725,1.181989,1.200427,1.208527,1.208884,1.204744,1.198517,1.191593,1.184654,1.177996,1.171728,1.165870,1.160410,1.155321,1.150573,1.146135,1.141981,1.138086,1.134426,1.130982,1.127734,1.124668,1.121767,1.119018,1.116410,1.113930,1.111568,1.109315,1.107160,1.105094,1.103108,1.101192,1.099336,1.097529,1.095759,1.094015,1.092288,1.090569,1.088863,1.087187,1.085590,1.084162,1.083049,1.082453,1.082606,1.083702,1.085807,1.088781,1.092276,1.095822,1.098968,1.101402,1.102991,1.103761,1.103838,1.103383,1.102553,1.101478,1.100257,1.098958,1.097625,1.096287,1.094961,1.093657,1.092380,1.091132,1.089915,1.088729,1.087572,1.086445,1.085346,1.084275,1.083230,1.082211,1.081216,1.080246,1.079298,1.078372,1.077468,1.076584,1.075720,1.074876,1.074050,1.073243,1.072452,1.071679,1.070922,1.070181,1.069455,1.068744,1.068048,1.067365,1.066696,1.066040,1.065397,1.064767,1.064148,1.063541,1.062946,1.062361,1.061788,1.061225,1.060672,1.060129,1.059595,1.059071,1.058556,1.058050,1.057553,1.057064,1.056584,1.056111,1.055646,1.055189,1.054739,1.054297,1.053862,1.053433,1.053012,1.052597,1.052188
1.000000,1.000008,1.000034,1.000091,1.000201,1.000409,1.000797,1.001509,1.002798,1.005087,1.009057,1.015729,1.026517,1.043137,1.067207,1.099323,1.137579,1.176391,1.207848,1.226397,1.232258,1.229548,1.222524,1.213925,1.205119,1.196679,1.188797,1.181508,1.174781,1.168569,1.162823,1.157494,1.152541,1.147926,1.143617,1.139584,1.135802,1.132248,1.128903,1.125749,1.122770,1.119952,1.117281,1.114748,1.112340,1.110048,1.107864,1.105779,1.103786,1.101876,1.100044,1.098281,1.096579,1.094932,1.093331,1.091766,1.090227,1.088706,1.087191,1.085678,1.084166,1.082669,1.081225,1.079909,1.078846,1.078213,1.078222,1.079068,1.080847,1.083479,1.086687,1.090056,1.093157,1.095664,1.097412,1.098388,1.098685,1.098444,1.097813,1.096917,1.095858,1.094705,1.093506,1.092291,1.091081,1.089885,1.088712,1.087562,1.086439,1.085343,1.084273,1.083229,1.082210,1.081216,1.080245,1.079297,1.078372,1.077467,1.076584,1.075720,1.074876,1.074050,1.073242,1.072452,1.071679,1.070922,1.070181,1.069455,1.068744,1.068047,1.067365,1.066696,1.066040,1.065397,1.064766,1.064148,1.063541,1.062946,1.062361,1.061788,1.061224,1.060672,1.060128,1.059595,1.059071,1.058556,1.058050,1.057553,1.057064,1.056583,1.056111,1.055646,1.055189,1.054739,1.054297,1.053862,1.053433,1.053012,1.052597,1.052188
1.000000,1.000033,1.000143,1.000375,1.000819,1.001636,1.003113,1.005729,1.010255,1.017863,1.030207,1.049368,1.077462,1.115524,1.161381,1.207474,1.242601,1.259767,1.261177,1.253621,1.242597,1.230971,1.219885,1.209677,1.200376,1.191913,1.184193,1.177128,1.170639,1.164658,1.159129,1.154002,1.149235,1.144792,1.140640,1.136753,1.133105,1.129676,1.126447,1.123400,1.120521,1.117797,1.115215,1.112764,1.110434,1.108217,1.106105,1.104089,1.102164,1.100322,1.098558,1.096866,1.095240,1.093674,1.092164,1.090704,1.089286,1.087905,1.086553,1.085221,1.083902,1.082585,1.081265,1.079936,1.078606,1.077296,1.076055,1.074973,1.074187,1.073880,1.074248,1.075442,1.077488,1.080234,1.083360,1.086470,1.089198,1.091304,1.092694,1.093398,1.093522,1.093199,1.092559,1.091708,1.090727,1.089674,1.088586,1.087489,1.086396,1.085318,1.084258,1.083220,1.082205,1.081213,1.080243,1.079296,1.078371,1.077467,1.076583,1.075720,1.074875,1.074050,1.073242,1.072452,1.071678,1.070921,1.070180,1.069455,1.068744,1.068047,1.067365,1.066696,1.066040,1.065397,1.064766,1.064148,1.063541,1.062945,1.062361,1.061787,1.061224,1.060671,1.060128,1.059595,1.059071,1.058556,1.058050,1.057553,1.057064,1.056583,1.056111,1.055646,1.055189,1.054739,1.054297,1.053861,1.053433,1.053011,1.052596,1.052188
1.000000,1.000131,1.000572,1.001481,1.003170,1.006182,1.011405,1.020216,1.034617,1.057273,1.091168,1.138261,1.196095,1.253191,1.291688,1.303322,1.295975,1.280942,1.264620,1.249333,1.235610,1.223395,1.212493,1.202709,1.193874,1.185854,1.178538,1.171836,1.165673,1.159985,1.154721,1.149835,1.145287,1.141044,1.137076,1.133358,1.129867,1.126582,1.123487,1.120565,1.117803,1.115187,1.112706,1.110351,1.108112,1.105980,1.103948,1.102009,1.100157,1.098386,1.096691,1.095066,1.093507,1.092009,1.090569,1.089182,1.087843,1.086550,1.085297,1.084081,1.082895,1.081734,1.080592,1.079462,1.078336,1.077206,1.076065,1.074911,1.073748,1.072596,1.071500,1.070540,1.069841,1.069568,1.069904,1.070992,1.072865,1.075396,1.078305,1.081233,1.083842,1.085899,1.087306,1.088078,1.088304,1.088103,1.087592,1.086872,1.086020,1.085091,1.084123,1.083141,1.082158,1.081185,1.080227,1.079287,1.078365,1.077463,1.076581,1.075718,1.074874,1.074049,1.073241,1.072451,1.071678,1.070921,1.070180,1.069454,1.068743,1.068047,1.067364,1.066695,1.066039,1.065396,1.064766,1.064147,1.063540,1.062945,1.062361,1.061787,1.061224,1.060671,1.060128,1.059594,1.059070,1.058556,1.058050,1.057552,1.057063,1.056583,1.056110,1.055645,1.055188,1.054739,1.054296,1.053861,1.053433,1.053011,1.052596,1.052188
